acq_date,lat,lon,frp
2025-08-07,35.18607,-120.24092,41.79
2025-08-07,35.18632,-120.26192,27.1
2025-08-07,35.18632,-120.18272,2.41
2025-08-07,35.18652,-120.22339,68.77
2025-08-07,35.18686,-120.20532,4.85
2025-08-07,35.1871,-120.24616,3.52
2025-08-07,35.1874,-120.18829,1.62
2025-08-07,35.18763,-120.22905,68.77
2025-08-07,35.18793,-120.21078,15.36
2025-08-07,35.18809,-120.25123,3.52
2025-08-07,35.18845,-120.1936,1.62
2025-08-07,35.18869,-120.23453,41.79
2025-08-07,35.18905,-120.21651,15.36
2025-08-07,35.18907,-120.25622,2.94
2025-08-07,35.18975,-120.23992,41.79
2025-08-07,35.18999,-120.18163,1.88
2025-08-07,35.19018,-120.22227,14.75
2025-08-07,35.19058,-120.2045,4.85
2025-08-07,35.1908,-120.24526,3.52
2025-08-07,35.19107,-120.18713,10.81
2025-08-07,35.19128,-120.22793,14.75
2025-08-07,35.19166,-120.21004,15.36
2025-08-07,35.1918,-120.25037,3.52
2025-08-07,35.19214,-120.19263,10.81
2025-08-07,35.19235,-120.23342,1.52
2025-08-07,35.19275,-120.21563,15.36
2025-08-07,35.19341,-120.23882,1.52
2025-08-07,35.19384,-120.22122,14.75
2025-08-07,35.19431,-120.20375,8.12
2025-08-07,35.19472,-120.18597,10.81
2025-08-07,35.19493,-120.22678,14.75
2025-08-07,35.19539,-120.20928,25.85
2025-08-07,35.1958,-120.19151,10.81
2025-08-07,35.19646,-120.21478,25.85
2025-08-07,35.19753,-120.22021,15.13
2025-08-07,35.19907,-120.20827,25.85
2025-08-07,35.19946,-120.19032,5.52
2025-08-07,35.20015,-120.21376,25.85
2025-08-07,35.20055,-120.19595,7.05
2025-08-07,35.20164,-120.20154,7.05
2025-08-07,35.20311,-120.18915,5.52
2025-08-07,35.2042,-120.19472,7.05
2025-08-07,35.21002,-120.16482,1.66
2025-08-07,35.21029,-120.16273,1.28
2025-08-07,35.21105,-120.17007,2.14
2025-08-07,35.21134,-120.16796,1.28
2025-08-07,35.21241,-120.1733,1.5
2025-08-07,35.21474,-120.16911,2.14
2025-08-07,35.21504,-120.16702,1.28
2025-08-07,35.21876,-120.16614,1.06
2025-08-07,32.63719,-115.35091,7.0
2025-08-07,33.28512,-115.51298,24.14
2025-08-07,33.28888,-115.51396,32.05
2025-08-07,33.69093,-115.20061,9.2
2025-08-07,35.97193,-119.06487,13.46
2025-08-07,35.97433,-119.05719,16.17
2025-08-07,36.19652,-119.88658,15.43
2025-08-07,36.20031,-119.88755,11.0
2025-08-07,36.20295,-119.87931,17.06
2025-08-07,36.20331,-119.88976,16.1
2025-08-07,36.20599,-119.88154,16.1
2025-08-07,36.20708,-119.89082,11.0
2025-08-07,36.20972,-119.88257,17.06
2025-08-07,41.2157,-116.91145,2.47
2025-08-07,41.21693,-116.90707,2.47
2025-08-07,41.22247,-116.90856,7.57
2025-08-07,41.22317,-116.8849,1.42
2025-08-07,41.23135,-116.91933,4.13
2025-08-07,41.23233,-116.89466,4.94
2025-08-07,41.23743,-116.89766,11.25
2025-08-07,33.28896,-115.51066,11.48
2025-08-07,33.4113,-117.47992,10.44
2025-08-07,33.42133,-117.41466,14.73
2025-08-07,33.42572,-117.42185,5.21
2025-08-07,34.44251,-118.72901,26.18
2025-08-07,34.44299,-118.72358,85.12
2025-08-07,34.44349,-118.71806,85.12
2025-08-07,34.44588,-118.73131,51.95
2025-08-07,34.44657,-118.73566,26.18
2025-08-07,34.4468,-118.72018,56.43
2025-08-07,34.44707,-118.73003,26.18
2025-08-07,34.44727,-118.71459,56.43
2025-08-07,34.44756,-118.72451,85.12
2025-08-07,34.44806,-118.71897,85.12
2025-08-07,34.44855,-118.71344,14.3
2025-08-07,34.44999,-118.73787,19.53
2025-08-07,34.45043,-118.73251,51.95
2025-08-07,34.45089,-118.72702,51.95
2025-08-07,34.45113,-118.73661,36.26
2025-08-07,34.45135,-118.72149,56.43
2025-08-07,34.4516,-118.73129,36.26
2025-08-07,34.4518,-118.71598,56.43
2025-08-07,34.45209,-118.72579,57.81
2025-08-07,34.45259,-118.72027,57.81
2025-08-07,34.45307,-118.71481,27.37
2025-08-07,34.455,-118.73343,44.35
2025-08-07,34.45546,-118.72792,44.35
2025-08-07,34.45593,-118.72227,51.71
2025-08-07,34.45669,-118.72638,57.81
2025-08-07,34.97512,-120.08571,3.85
2025-08-07,35.153,-120.26686,14.58
2025-08-07,35.15347,-120.26213,14.58
2025-08-07,35.15393,-120.25739,16.98
2025-08-07,35.1544,-120.25264,16.98
2025-08-07,35.15487,-120.24796,27.85
2025-08-07,35.15533,-120.24327,27.85
2025-08-07,35.1558,-120.23853,43.91
2025-08-07,35.15632,-120.27671,24.07
2025-08-07,35.15678,-120.27208,24.07
2025-08-07,35.15725,-120.26733,9.13
2025-08-07,35.1582,-120.25774,11.13
2025-08-07,35.15867,-120.25302,11.13
2025-08-07,35.15913,-120.28034,63.56
2025-08-07,35.15914,-120.24831,22.98
2025-08-07,35.15956,-120.27573,56.55
2025-08-07,35.1596,-120.24357,22.98
2025-08-07,35.16008,-120.2388,22.22
2025-08-07,35.16012,-120.28176,66.2
2025-08-07,35.16054,-120.23409,22.22
2025-08-07,35.16057,-120.27716,24.07
2025-08-07,35.16143,-120.22511,48.03
2025-08-07,35.16152,-120.26765,9.13
2025-08-07,35.16185,-120.22078,37.05
2025-08-07,35.16222,-120.24718,16.06
2025-08-07,35.16266,-120.24242,16.06
2025-08-07,35.16338,-120.28074,63.56
2025-08-07,35.16341,-120.24868,22.98
2025-08-07,35.16352,-120.23308,24.36
2025-08-07,35.16387,-120.24397,22.98
2025-08-07,35.16435,-120.22428,39.81
2025-08-07,35.16438,-120.28209,49.63
2025-08-07,35.16475,-120.21989,39.91
2025-08-07,35.16479,-120.23467,22.22
2025-08-07,35.16484,-120.27747,17.09
2025-08-07,35.16524,-120.23011,48.03
2025-08-07,35.16531,-120.27279,17.09
2025-08-07,35.16567,-120.22577,48.03
2025-08-07,35.16609,-120.22145,37.05
2025-08-07,35.16809,-120.27633,27.17
2025-08-07,35.16818,-120.22935,39.81
2025-08-07,35.16859,-120.22492,39.81
2025-08-07,35.16912,-120.27769,17.09
2025-08-07,35.16959,-120.27299,17.09
2025-08-07,35.17235,-120.27668,27.17
2025-08-07,35.1728,-120.27197,27.17
2025-08-07,35.1766,-120.27724,101.88
2025-08-07,35.17704,-120.2725,101.88
2025-08-07,35.17748,-120.26787,61.42
2025-08-07,35.17791,-120.26332,61.42
2025-08-07,35.18127,-120.27322,101.88
2025-08-07,35.18171,-120.26859,61.42
2025-08-07,35.18214,-120.26406,61.42
2025-08-07,35.18548,-120.27414,110.17
2025-08-07,35.18593,-120.26945,139.9
2025-08-07,35.18636,-120.26488,139.9
2025-08-07,35.18677,-120.26055,37.02
2025-08-07,35.18756,-120.25221,29.6
2025-08-07,35.18796,-120.24803,29.6
2025-08-07,35.18837,-120.2436,100.6
2025-08-07,35.18883,-120.23878,100.6
2025-08-07,35.18929,-120.23391,38.27
2025-08-07,35.18976,-120.22891,38.27
2025-08-07,35.19011,-120.27074,139.9
2025-08-07,35.19025,-120.22369,19.45
2025-08-07,35.19054,-120.2662,139.9
2025-08-07,35.19074,-120.21843,19.45
2025-08-07,35.19096,-120.26179,37.02
2025-08-07,35.19136,-120.25746,37.02
2025-08-07,35.19178,-120.25313,29.6
2025-08-07,35.19219,-120.24875,29.6
2025-08-07,35.19354,-120.23444,38.27
2025-08-07,35.19401,-120.22948,38.27
2025-08-07,35.19427,-120.27217,538.46
2025-08-07,35.19449,-120.22439,19.45
2025-08-07,35.19469,-120.26773,538.46
2025-08-07,35.19497,-120.21935,19.45
2025-08-07,35.19511,-120.26327,299.93
2025-08-07,35.19543,-120.21445,17.91
2025-08-07,35.19555,-120.25867,299.93
2025-08-07,35.19589,-120.20956,17.91
2025-08-07,35.196,-120.25402,105.37
2025-08-07,35.19636,-120.20464,12.36
2025-08-07,35.19684,-120.19954,12.36
2025-08-07,35.19688,-120.24469,101.04
2025-08-07,35.19733,-120.19434,7.21
2025-08-07,35.19734,-120.23984,101.04
2025-08-07,35.19783,-120.18903,7.21
2025-08-07,35.19826,-120.23011,200.49
2025-08-07,35.19885,-120.26917,538.46
2025-08-07,35.19921,-120.22012,389.69
2025-08-07,35.1993,-120.26448,299.93
2025-08-07,35.19967,-120.21526,50.51
2025-08-07,35.19976,-120.25962,299.93
2025-08-07,35.20014,-120.21029,50.51
2025-08-07,35.20024,-120.25463,105.37
2025-08-07,35.20061,-120.20519,87.23
2025-08-07,35.2007,-120.24979,105.37
2025-08-07,35.20111,-120.20002,87.23
2025-08-07,35.20115,-120.24504,101.04
2025-08-07,35.2016,-120.24029,101.04
2025-08-07,35.2016,-120.1948,19.97
2025-08-07,35.20205,-120.23557,200.49
2025-08-07,35.20209,-120.18958,19.97
2025-08-07,35.20255,-120.18471,6.15
2025-08-07,35.20392,-120.2159,50.51
2025-08-07,35.20398,-120.26047,19.59
2025-08-07,35.2044,-120.21085,50.51
2025-08-07,35.20488,-120.20566,87.23
2025-08-07,35.20538,-120.20044,87.23
2025-08-07,35.20587,-120.19525,19.97
2025-08-07,35.20636,-120.19016,19.97
2025-08-07,35.20677,-120.23123,19.78
2025-08-07,35.20681,-120.18533,6.15
2025-08-07,35.20724,-120.22627,16.07
2025-08-07,35.20773,-120.22118,16.07
2025-08-07,35.20821,-120.21613,15.82
2025-08-07,35.20869,-120.21104,15.82
2025-08-07,35.20917,-120.20597,10.16
2025-08-07,35.20966,-120.20087,10.16
2025-08-07,35.21014,-120.19573,5.73
2025-08-07,35.21062,-120.19077,5.73
2025-08-07,35.21107,-120.186,8.13
2025-08-07,35.21346,-120.20633,10.16
2025-08-07,35.21393,-120.20135,10.16
2025-08-07,35.2144,-120.19634,5.73
2025-08-07,35.21487,-120.19145,5.73
2025-08-07,37.08562,-121.64017,13.12
2025-08-07,37.40409,-120.7238,7.64
2025-08-07,37.8749,-120.96571,2.65
2025-08-07,38.05407,-121.05788,8.53
2025-08-07,38.98285,-122.0757,4.35
2025-08-07,38.9833,-122.07122,10.35
2025-08-07,39.07503,-121.64523,1.4
2025-08-07,41.21769,-116.87851,1.0
2025-08-07,41.21855,-116.87835,2.82
2025-08-07,41.22169,-116.90694,5.41
2025-08-07,41.22255,-116.91084,4.06
2025-08-07,41.22271,-116.88724,2.42
2025-08-07,41.22298,-116.88198,2.42
2025-08-07,41.22367,-116.88634,2.82
2025-08-07,41.23308,-116.91943,3.28
2025-08-07,41.2337,-116.90614,7.8
2025-08-07,41.23394,-116.90096,7.8
2025-08-07,41.23417,-116.896,12.37
2025-08-07,41.23775,-116.93636,6.11
2025-08-07,41.23796,-116.93196,11.18
2025-08-07,41.23917,-116.90609,17.71
2025-08-07,41.23943,-116.90064,17.71
2025-08-07,41.23966,-116.89556,11.12
2025-08-07,41.23988,-116.89095,11.12
2025-08-07,41.24332,-116.93417,6.11
2025-08-07,41.2799,-116.96781,2.35
2025-08-07,41.28667,-123.00131,5.27
2025-08-07,41.29167,-116.95054,4.45
2025-08-07,41.29186,-116.94663,8.99
2025-08-07,41.97057,-121.14201,7.07
2025-08-07,41.97449,-121.14815,2.46
2025-08-07,41.97498,-121.14233,7.07
2025-08-08,40.82063,-114.25753,0.93
2025-08-08,40.94115,-117.86136,0.54
2025-08-08,41.28709,-122.99881,1.05
2025-08-08,41.29084,-122.99844,1.12
2025-08-08,41.29395,-122.99239,0.9
2025-08-08,36.35623,-114.91309,3.18
2025-08-08,36.35887,-114.90839,2.2
2025-08-08,37.45437,-121.93111,0.53
2025-08-08,37.75428,-121.72887,0.41
2025-08-08,37.75561,-121.66112,0.47
2025-08-08,37.88191,-121.1875,0.58
2025-08-08,37.88528,-121.18675,0.48
2025-08-08,37.943,-122.39306,1.11
2025-08-08,38.07096,-122.13755,1.2
2025-08-08,38.2997,-122.74704,0.83
2025-08-08,38.98308,-122.07294,0.44
2025-08-08,39.10995,-121.58257,1.37
2025-08-08,39.62053,-119.26406,1.51
2025-08-08,39.70856,-121.8482,0.8
2025-08-08,32.85695,-117.02828,0.8
2025-08-08,33.49216,-117.61749,1.05
2025-08-08,33.61263,-117.82478,0.96
2025-08-08,33.71563,-117.7108,1.24
2025-08-08,33.71752,-117.71272,1.34
2025-08-08,33.79338,-118.35144,0.16
2025-08-08,33.79395,-117.47537,1.4
2025-08-08,33.79797,-117.27998,2.43
2025-08-08,33.80146,-117.27909,1.37
2025-08-08,33.85379,-118.33342,1.05
2025-08-08,33.95427,-117.12049,0.51
2025-08-08,34.03073,-117.49471,0.62
2025-08-08,34.03577,-118.10764,0.38
2025-08-08,34.04188,-117.82206,0.5
2025-08-08,34.14297,-117.4298,0.62
2025-08-08,34.15252,-118.19141,1.73
2025-08-08,34.24231,-118.38287,0.54
2025-08-08,34.28996,-118.80192,0.71
2025-08-08,34.2933,-118.80112,0.71
2025-08-08,34.32128,-118.51022,0.26
2025-08-08,34.33359,-118.52079,0.52
2025-08-08,34.33694,-118.51996,0.93
2025-08-08,34.35315,-116.85223,1.68
2025-08-08,34.42933,-118.64642,1.41
2025-08-08,34.43268,-118.64565,0.62
2025-08-08,34.45419,-118.68978,1.94
2025-08-08,34.46272,-118.67874,2.66
2025-08-08,34.46566,-118.6959,0.72
2025-08-08,34.46606,-118.67793,12.16
2025-08-08,34.46639,-118.70012,0.72
2025-08-08,34.46864,-118.67274,2.23
2025-08-08,34.46939,-118.67709,12.16
2025-08-08,34.47116,-118.7077,0.91
2025-08-08,34.47147,-118.72979,1.74
2025-08-08,34.47189,-118.71195,7.42
2025-08-08,34.47219,-118.73404,1.74
2025-08-08,34.47262,-118.71622,7.42
2025-08-08,34.47334,-118.72047,3.54
2025-08-08,34.47407,-118.72472,3.54
2025-08-08,34.47449,-118.70687,0.91
2025-08-08,34.4748,-118.72896,7.87
2025-08-08,34.47522,-118.71112,7.42
2025-08-08,34.47552,-118.73322,7.87
2025-08-08,34.47594,-118.71537,7.42
2025-08-08,34.47667,-118.71963,3.54
2025-08-08,34.47739,-118.72386,3.54
2025-08-08,34.47854,-118.71026,1.01
2025-08-08,34.47927,-118.71455,1.01
2025-08-08,34.48125,-118.66521,1.49
2025-08-08,34.48386,-118.6601,2.94
2025-08-08,34.4846,-118.66443,9.47
2025-08-08,34.48565,-118.69087,1.09
2025-08-08,34.49421,-118.67999,1.83
2025-08-08,34.49753,-118.67914,1.83
2025-08-08,34.49942,-118.66982,2.71
2025-08-08,34.60701,-117.33735,2.48
2025-08-08,34.62174,-117.09836,1.15
2025-08-08,34.62259,-117.10302,1.15
2025-08-08,34.97877,-120.07363,0.38
2025-08-08,35.12294,-118.36706,1.05
2025-08-08,35.15342,-120.2572,0.72
2025-08-08,35.15408,-120.2614,0.72
2025-08-08,35.15473,-120.26557,0.73
2025-08-08,35.15538,-120.26977,0.73
2025-08-08,35.15668,-120.27813,1.16
2025-08-08,35.15671,-120.25645,0.72
2025-08-08,35.15804,-120.24314,0.68
2025-08-08,35.1587,-120.24732,0.87
2025-08-08,35.15935,-120.25152,0.87
2025-08-08,35.15937,-120.22983,0.86
2025-08-08,35.16063,-120.28156,0.95
2025-08-08,35.16133,-120.24238,0.68
2025-08-08,35.16266,-120.22906,1.48
2025-08-08,35.16391,-120.28081,1.06
2025-08-08,35.16858,-120.22334,0.74
2025-08-08,35.16984,-120.27512,0.86
2025-08-08,35.17049,-120.2793,0.64
2025-08-08,35.17121,-120.21839,0.74
2025-08-08,35.17186,-120.22259,0.74
2025-08-08,35.17378,-120.27854,0.64
2025-08-08,35.17577,-120.26942,0.67
2025-08-08,35.17642,-120.27359,0.67
2025-08-08,35.17707,-120.27779,6.26
2025-08-08,35.17772,-120.28197,6.26
2025-08-08,35.17906,-120.26865,0.67
2025-08-08,35.18101,-120.28119,6.26
2025-08-08,35.18166,-120.28539,3.37
2025-08-08,35.18365,-120.27625,12.38
2025-08-08,35.1843,-120.28043,12.38
2025-08-08,35.18496,-120.28461,7.5
2025-08-08,35.18694,-120.27549,12.38
2025-08-08,35.18759,-120.27966,12.38
2025-08-08,35.18824,-120.28385,7.5
2025-08-08,35.18965,-120.18381,0.39
2025-08-08,35.19088,-120.27888,6.43
2025-08-08,35.19222,-120.24384,1.75
2025-08-08,35.19359,-120.18722,0.72
2025-08-08,35.19416,-120.27811,6.43
2025-08-08,35.19679,-120.27314,16.4
2025-08-08,35.19744,-120.27734,16.4
2025-08-08,35.19814,-120.23814,0.79
2025-08-08,35.19879,-120.24232,0.79
2025-08-08,35.19945,-120.24651,1.36
2025-08-08,35.20008,-120.27236,16.4
2025-08-08,35.20073,-120.27654,16.4
2025-08-08,35.20145,-120.21571,1.45
2025-08-08,35.20208,-120.24156,0.79
2025-08-08,35.20274,-120.24575,1.36
2025-08-08,35.20336,-120.27158,45.88
2025-08-08,35.20339,-120.24993,1.36
2025-08-08,35.20341,-120.22826,1.23
2025-08-08,35.20401,-120.27578,45.88
2025-08-08,35.20404,-120.25411,3.32
2025-08-08,35.20408,-120.21077,1.45
2025-08-08,35.20469,-120.25828,3.32
2025-08-08,35.20535,-120.26246,9.08
2025-08-08,35.20599,-120.26665,9.08
2025-08-08,35.20602,-120.24499,16.95
2025-08-08,35.20604,-120.22331,2.21
2025-08-08,35.20607,-120.20164,1.79
2025-08-08,35.20668,-120.24917,16.95
2025-08-08,35.2067,-120.22749,1.23
2025-08-08,35.20672,-120.20584,1.79
2025-08-08,35.20732,-120.25335,22.29
2025-08-08,35.20737,-120.21001,2.36
2025-08-08,35.20798,-120.25755,22.29
2025-08-08,35.20803,-120.2142,2.36
2025-08-08,35.20863,-120.26171,8.55
2025-08-08,35.20866,-120.24004,3.24
2025-08-08,35.20868,-120.21836,15.61
2025-08-08,35.20928,-120.2659,8.55
2025-08-08,35.20931,-120.24422,16.95
2025-08-08,35.20934,-120.22256,15.61
2025-08-08,35.20997,-120.24842,16.95
2025-08-08,35.20998,-120.22674,11.59
2025-08-08,35.21001,-120.20507,1.79
2025-08-08,35.21062,-120.25259,22.29
2025-08-08,35.21064,-120.23092,11.59
2025-08-08,35.21066,-120.20925,2.36
2025-08-08,35.21129,-120.2351,1.65
2025-08-08,35.21132,-120.21345,2.36
2025-08-08,35.21197,-120.21761,15.61
2025-08-08,35.21262,-120.22181,15.61
2025-08-08,35.21328,-120.22598,11.59
2025-08-08,35.21591,-120.22104,32.06
2025-08-08,35.21656,-120.22522,2.75
2025-08-08,36.62619,-120.98205,1.25
2025-08-08,36.66261,-120.54127,1.64
2025-08-08,37.18293,-121.67786,0.32
2025-08-08,32.59684,-117.01074,0.45
2025-08-08,32.59769,-117.01382,0.94
2025-08-08,41.26519,-116.98204,13.29
2025-08-08,41.26616,-116.98338,17.11
2025-08-08,41.29302,-116.94804,6.41
2025-08-08,32.68694,-116.27953,34.22
2025-08-08,32.68732,-116.28378,22.23
2025-08-08,32.688,-116.27779,25.07
2025-08-08,33.28529,-115.51045,34.08
2025-08-08,33.298,-117.45351,6.95
2025-08-08,33.29863,-117.44823,50.39
2025-08-08,33.30173,-117.45415,6.95
2025-08-08,33.30299,-117.44359,50.39
2025-08-08,33.30545,-117.45482,4.08
2025-08-08,33.3061,-117.44947,32.64
2025-08-08,33.3062,-117.45223,9.56
2025-08-08,33.30672,-117.44423,32.64
2025-08-08,33.30681,-117.44689,31.93
2025-08-08,34.47487,-118.70728,12.31
2025-08-08,34.97729,-120.07361,10.95
2025-08-08,35.18933,-120.28342,63.69
2025-08-08,35.18993,-120.27898,20.6
2025-08-08,35.19271,-120.28419,63.69
2025-08-08,35.19331,-120.27979,20.6
2025-08-08,35.1939,-120.27544,20.6
2025-08-08,35.1961,-120.28499,43.24
2025-08-08,35.19669,-120.28064,62.52
2025-08-08,35.19695,-120.09702,179.92
2025-08-08,35.19757,-120.09241,179.92
2025-08-08,35.19976,-120.10225,187.05
2025-08-08,35.20005,-120.28155,62.52
2025-08-08,35.20037,-120.09767,0.0
2025-08-08,35.20064,-120.27723,62.52
2025-08-08,35.201,-120.09303,0.0
2025-08-08,35.20162,-120.08836,0.0
2025-08-08,35.20319,-120.10287,187.05
2025-08-08,35.20343,-120.2824,62.35
2025-08-08,35.20362,-120.20377,10.83
2025-08-08,35.204,-120.27813,62.35
2025-08-08,35.20443,-120.09366,0.0
2025-08-08,35.20506,-120.08896,0.0
2025-08-08,35.20568,-120.08434,0.0
2025-08-08,35.20641,-120.20899,19.58
2025-08-08,35.20681,-120.2832,62.35
2025-08-08,35.2074,-120.27884,62.35
2025-08-08,35.20801,-120.27435,32.94
2025-08-08,35.20849,-120.08955,316.2
2025-08-08,35.20863,-120.26978,32.94
2025-08-08,35.20893,-120.24198,8.3
2025-08-08,35.20927,-120.26519,36.58
2025-08-08,35.20955,-120.23747,7.59
2025-08-08,35.20972,-120.08038,21.15
2025-08-08,35.20984,-120.20958,19.58
2025-08-08,35.21016,-120.23297,7.59
2025-08-08,35.21019,-120.28397,89.09
2025-08-08,35.21078,-120.22843,12.73
2025-08-08,35.2108,-120.27956,89.09
2025-08-08,35.2114,-120.22385,12.73
2025-08-08,35.21143,-120.27497,143.21
2025-08-08,35.21172,-120.2472,8.3
2025-08-08,35.21206,-120.27036,143.21
2025-08-08,35.21234,-120.24265,8.3
2025-08-08,35.21254,-120.08557,316.2
2025-08-08,35.21264,-120.21471,36.09
2025-08-08,35.21268,-120.26579,52.55
2025-08-08,35.21296,-120.23809,7.59
2025-08-08,35.21315,-120.08099,21.15
2025-08-08,35.21326,-120.2102,30.76
2025-08-08,35.21358,-120.28325,104.57
2025-08-08,35.21358,-120.23357,7.59
2025-08-08,35.21418,-120.27872,104.57
2025-08-08,35.2142,-120.22905,12.73
2025-08-08,35.21422,-120.28012,89.09
2025-08-08,35.21479,-120.27411,224.05
2025-08-08,35.21482,-120.22449,12.73
2025-08-08,35.21485,-120.27556,143.21
2025-08-08,35.21513,-120.24784,19.68
2025-08-08,35.2154,-120.26955,224.05
2025-08-08,35.21548,-120.27097,143.21
2025-08-08,35.21575,-120.24329,19.68
2025-08-08,35.216,-120.26511,117.45
2025-08-08,35.21608,-120.26652,52.55
2025-08-08,35.21638,-120.23871,29.23
2025-08-08,35.21667,-120.21085,30.76
2025-08-08,35.21668,-120.26208,52.55
2025-08-08,35.217,-120.23417,29.23
2025-08-08,35.21761,-120.22968,27.88
2025-08-08,35.21779,-120.25166,24.5
2025-08-08,35.21823,-120.22513,27.88
2025-08-08,35.2184,-120.24706,71.94
2025-08-08,35.21854,-120.24854,19.68
2025-08-08,35.21901,-120.24243,71.94
2025-08-08,35.21917,-120.24392,19.68
2025-08-08,35.21939,-120.26586,117.45
2025-08-08,35.21962,-120.23785,97.32
2025-08-08,35.2198,-120.23932,29.23
2025-08-08,35.22022,-120.23334,97.32
2025-08-08,35.22042,-120.23479,29.23
2025-08-08,35.22082,-120.22883,100.96
2025-08-08,35.22103,-120.23029,27.88
2025-08-08,35.22119,-120.2524,24.5
2025-08-08,35.22165,-120.22577,27.88
2025-08-08,35.22181,-120.2477,71.94
2025-08-08,35.22242,-120.24307,71.94
2025-08-08,35.22304,-120.23847,97.32
2025-08-08,35.22338,-120.26221,72.17
2025-08-08,35.22364,-120.23395,97.32
2025-08-08,35.22398,-120.25768,265.31
2025-08-08,35.2246,-120.25306,265.31
2025-08-08,35.22522,-120.24837,194.32
2025-08-08,35.22583,-120.24374,194.32
2025-08-08,35.22644,-120.23913,132.98
2025-08-08,35.22679,-120.26287,72.17
2025-08-08,35.22705,-120.2346,132.98
2025-08-08,35.22739,-120.25831,265.31
2025-08-08,35.22801,-120.25368,265.31
2025-08-08,35.22863,-120.24905,194.32
2025-08-08,35.22924,-120.2444,194.32
2025-08-08,35.22985,-120.2398,132.98
2025-08-08,35.23046,-120.23524,132.98
2025-08-08,35.23081,-120.25891,367.78
2025-08-08,35.23204,-120.24963,28.27
2025-08-08,35.23266,-120.24502,28.27
2025-08-08,35.23485,-120.25481,367.78
2025-08-08,38.24833,-121.65564,12.92
2025-08-08,38.43051,-120.51873,184.81
2025-08-08,38.43113,-120.51384,184.81
2025-08-08,38.43459,-120.51464,184.81
2025-08-08,38.43521,-120.50977,37.96
2025-08-08,38.43805,-120.51548,139.13
2025-08-08,38.43867,-120.51049,61.71
2025-08-08,38.4415,-120.51633,139.13
2025-08-08,38.69578,-122.27111,11.5
2025-08-08,38.69912,-122.27186,11.5
2025-08-08,38.98297,-122.07112,14.75
2025-08-08,39.5885,-121.97845,3.46
2025-08-08,39.71034,-121.85082,9.64
2025-08-08,40.47129,-122.3312,4.19
2025-08-08,41.24239,-116.90007,13.26
2025-08-08,41.28512,-122.99941,4.92
2025-08-08,41.28846,-123.00016,4.92
2025-08-08,41.28914,-122.99535,10.9
2025-08-08,41.29512,-123.00172,6.5
2025-08-08,41.29648,-122.99213,5.51
2025-08-09,40.8228,-114.25535,1.8
2025-08-09,37.93061,-122.3494,0.38
2025-08-09,38.43529,-120.5168,0.96
2025-08-09,38.43928,-120.51591,0.96
2025-08-09,39.4936,-119.62128,0.68
2025-08-09,39.49366,-119.62225,0.58
2025-08-09,39.62111,-119.26434,1.9
2025-08-09,39.71006,-121.85544,0.35
2025-08-09,41.28972,-122.9947,1.41
2025-08-09,41.28992,-122.99542,2.41
2025-08-09,41.29015,-123.00036,1.32
2025-08-09,41.29472,-122.99557,1.51
2025-08-09,33.71628,-117.71243,1.29
2025-08-09,33.77879,-118.23742,1.21
2025-08-09,33.79433,-117.47528,1.06
2025-08-09,33.81849,-118.2435,1.48
2025-08-09,33.85369,-118.33186,1.47
2025-08-09,33.87648,-116.99937,0.3
2025-08-09,33.88916,-116.50852,2.63
2025-08-09,33.9563,-117.12232,0.55
2025-08-09,34.03535,-118.10477,0.55
2025-08-09,34.11517,-117.92554,0.58
2025-08-09,34.14283,-117.4264,0.34
2025-08-09,34.15321,-118.19194,1.31
2025-08-09,34.15511,-118.19408,1.34
2025-08-09,34.29295,-118.80286,1.74
2025-08-09,34.31983,-118.51362,0.49
2025-08-09,34.335,-118.52008,1.13
2025-08-09,34.35324,-116.85183,1.19
2025-08-09,34.43021,-118.64565,1.45
2025-08-09,34.43021,-118.64252,0.72
2025-08-09,34.43084,-118.64725,1.01
2025-08-09,34.56877,-118.15073,0.54
2025-08-09,34.60881,-117.33854,1.97
2025-08-09,34.62346,-117.10229,1.74
2025-08-09,35.17389,-120.28589,0.72
2025-08-09,35.17466,-120.28079,1.01
2025-08-09,35.17534,-120.28657,1.01
2025-08-09,35.17704,-120.2794,0.95
2025-08-09,35.17769,-120.28513,1.99
2025-08-09,35.18148,-120.28432,1.99
2025-08-09,35.19726,-120.28632,2.76
2025-08-09,35.19823,-120.09388,2.12
2025-08-09,35.201,-120.28504,20.98
2025-08-09,35.2014,-120.08806,0.94
2025-08-09,35.2033,-120.10429,6.77
2025-08-09,35.20395,-120.10989,6.77
2025-08-09,35.20474,-120.28373,20.98
2025-08-09,35.2052,-120.08768,0.94
2025-08-09,35.20545,-120.28996,54.4
2025-08-09,35.20586,-120.19254,0.32
2025-08-09,35.20648,-120.19798,2.41
2025-08-09,35.20712,-120.20339,2.41
2025-08-09,35.20712,-120.10406,6.77
2025-08-09,35.2077,-120.07622,1.34
2025-08-09,35.20777,-120.10956,6.77
2025-08-09,35.20834,-120.0817,1.22
2025-08-09,35.20839,-120.21442,1.25
2025-08-09,35.2084,-120.11498,4.71
2025-08-09,35.2085,-120.28268,13.75
2025-08-09,35.20899,-120.08718,1.22
2025-08-09,35.2092,-120.28872,74.31
2025-08-09,35.20977,-120.2599,1.63
2025-08-09,35.21029,-120.19743,2.41
2025-08-09,35.21086,-120.07038,1.34
2025-08-09,35.21092,-120.2029,2.41
